_id,METER_CODE,FOLIO_NUMBER,GROSS_UNACCOUNTED
663d31c4d9a15983eb2c4449,MTR_501,09/27/2022,4
663d31c4d9a15983eb2c444a,MTR_501,09/28/2022,27989
663d31c4d9a15983eb2c444b,MTR_501,09/29/2022,2
663d31c4d9a15983eb2c444c,MTR_501,09/30/2022,-2
663d31c4d9a15983eb2c444d,MTR_501,10/01/2022,129164
663d31c4d9a15983eb2c444e,MTR_501,10/04/2022,191987
663d31c4d9a15983eb2c444f,MTR_501,10/05/2022,21977
663d31c4d9a15983eb2c4450,MTR_501,10/06/2022,2
663d31c4d9a15983eb2c4451,MTR_501,10/07/2022,124912
663d31c4d9a15983eb2c4452,MTR_501,10/08/2022,1
663d31c4d9a15983eb2c4453,MTR_501,10/10/2022,10992
663d31c4d9a15983eb2c4454,MTR_501,10/11/2022,6
663d31c4d9a15983eb2c4455,MTR_501,10/12/2022,6
663d31c4d9a15983eb2c4456,MTR_501,10/13/2022,5
663d31c4d9a15983eb2c4457,MTR_501,10/14/2022,10
663d31c4d9a15983eb2c4458,MTR_501,10/15/2022,8
663d31c4d9a15983eb2c4459,MTR_501,10/16/2022,-1
663d31c4d9a15983eb2c445a,MTR_501,10/17/2022,6
663d31c4d9a15983eb2c445b,MTR_501,10/18/2022,7
663d31c4d9a15983eb2c445c,MTR_501,10/19/2022,9
663d31c4d9a15983eb2c445d,MTR_501,10/20/2022,508631
663d31c4d9a15983eb2c445e,MTR_501,10/21/2022,2
663d31c4d9a15983eb2c445f,MTR_501,10/22/2022,1
663d31c4d9a15983eb2c4460,MTR_501,10/23/2022,1
663d31c4d9a15983eb2c4461,MTR_501,10/24/2022,3
663d31c4d9a15983eb2c4462,MTR_501,10/25/2022,6
663d31c4d9a15983eb2c4463,MTR_501,10/26/2022,7
663d31c4d9a15983eb2c4464,MTR_501,10/27/2022,6
663d31c4d9a15983eb2c4465,MTR_501,10/28/2022,6
663d31c4d9a15983eb2c4466,MTR_501,10/29/2022,7
663d31c4d9a15983eb2c4467,MTR_501,10/30/2022,-1
663d31c4d9a15983eb2c4468,MTR_501,10/31/2022,10
663d31c4d9a15983eb2c4469,MTR_501,11/01/2022,2
663d31c4d9a15983eb2c446a,MTR_501,11/02/2022,3
663d31c4d9a15983eb2c446b,MTR_501,11/03/2022,8
663d31c4d9a15983eb2c446c,MTR_501,11/04/2022,-2
663d31c4d9a15983eb2c446d,MTR_501,11/05/2022,9
663d31c4d9a15983eb2c446e,MTR_501,11/06/2022,2
663d31c4d9a15983eb2c446f,MTR_501,11/07/2022,8
663d31c4d9a15983eb2c4470,MTR_501,11/08/2022,5
663d31c4d9a15983eb2c4471,MTR_501,11/09/2022,4
663d31c4d9a15983eb2c4472,MTR_501,11/10/2022,5
663d31c4d9a15983eb2c4473,MTR_501,11/11/2022,-3
663d31c4d9a15983eb2c4474,MTR_501,11/12/2022,10
663d31c4d9a15983eb2c4475,MTR_501,11/13/2022,1
663d31c4d9a15983eb2c4476,MTR_501,11/14/2022,7
663d31c4d9a15983eb2c4477,MTR_501,11/15/2022,0
663d31c4d9a15983eb2c4478,MTR_501,11/16/2022,8
663d31c4d9a15983eb2c4479,MTR_501,11/17/2022,3
663d31c4d9a15983eb2c447a,MTR_501,11/18/2022,5
663d31c4d9a15983eb2c447b,MTR_501,11/19/2022,3
663d31c4d9a15983eb2c447c,MTR_501,11/20/2022,0
663d31c4d9a15983eb2c447d,MTR_501,11/21/2022,3
663d31c4d9a15983eb2c447e,MTR_501,11/22/2022,3
663d31c4d9a15983eb2c447f,MTR_501,11/23/2022,10
663d31c4d9a15983eb2c4480,MTR_501,11/24/2022,4
663d31c4d9a15983eb2c4481,MTR_501,11/25/2022,4
663d31c4d9a15983eb2c4482,MTR_501,11/26/2022,6
663d31c4d9a15983eb2c4483,MTR_501,11/28/2022,3
663d31c4d9a15983eb2c4484,MTR_501,11/29/2022,3
663d31c4d9a15983eb2c4485,MTR_501,11/30/2022,1500
663d31c4d9a15983eb2c4486,MTR_501,12/01/2022,6
663d31c4d9a15983eb2c4487,MTR_501,12/02/2022,8
663d31c4d9a15983eb2c4488,MTR_501,12/03/2022,3
663d31c4d9a15983eb2c4489,MTR_501,12/04/2022,-1
663d31c4d9a15983eb2c448a,MTR_501,12/05/2022,18
663d31c4d9a15983eb2c448b,MTR_501,12/06/2022,14
663d31c4d9a15983eb2c448c,MTR_501,12/07/2022,19
663d31c4d9a15983eb2c448d,MTR_501,12/08/2022,12
663d31c4d9a15983eb2c448e,MTR_501,12/09/2022,4
663d31c4d9a15983eb2c448f,MTR_501,12/10/2022,2
663d31c4d9a15983eb2c4490,MTR_501,12/11/2022,2
663d31c4d9a15983eb2c4491,MTR_501,12/12/2022,4
663d31c4d9a15983eb2c4492,MTR_501,12/13/2022,7
663d31c4d9a15983eb2c4493,MTR_501,12/14/2022,-2
663d31c4d9a15983eb2c4494,MTR_501,12/15/2022,-1
663d31c4d9a15983eb2c4495,MTR_501,12/16/2022,13
663d31c4d9a15983eb2c4496,MTR_501,12/17/2022,4
663d31c4d9a15983eb2c4497,MTR_501,12/18/2022,0
663d31c4d9a15983eb2c4498,MTR_501,12/19/2022,11
663d31c4d9a15983eb2c4499,MTR_501,12/20/2022,8
663d31c4d9a15983eb2c449a,MTR_501,12/21/2022,8
663d31c4d9a15983eb2c449b,MTR_501,12/22/2022,-1
663d31c4d9a15983eb2c449c,MTR_501,12/23/2022,9
663d31c4d9a15983eb2c449d,MTR_501,12/24/2022,4
663d31c4d9a15983eb2c449e,MTR_501,12/25/2022,0
663d31c4d9a15983eb2c449f,MTR_501,12/26/2022,6
663d31c4d9a15983eb2c44a0,MTR_501,12/27/2022,5000
663d31c4d9a15983eb2c44a1,MTR_501,12/28/2022,12
663d31c4d9a15983eb2c44a2,MTR_501,12/29/2022,5
663d31c4d9a15983eb2c44a3,MTR_501,12/30/2022,13
663d31c4d9a15983eb2c44a4,MTR_501,12/31/2022,1
663d31c4d9a15983eb2c44a5,MTR_501,01/01/2023,1
663d31c4d9a15983eb2c44a6,MTR_501,01/02/2023,4
663d31c4d9a15983eb2c44a7,MTR_501,01/03/2023,3
663d31c4d9a15983eb2c44a8,MTR_501,01/04/2023,363
663d31c4d9a15983eb2c44a9,MTR_501,01/05/2023,-351
663d31c4d9a15983eb2c44aa,MTR_501,01/06/2023,0
663d31c4d9a15983eb2c44ab,MTR_501,01/07/2023,2
663d31c4d9a15983eb2c44ac,MTR_501,01/08/2023,2
663d31c4d9a15983eb2c44ad,MTR_501,01/09/2023,11
663d31c4d9a15983eb2c44ae,MTR_501,01/10/2023,2
663d31c4d9a15983eb2c44af,MTR_501,01/11/2023,5
663d31c4d9a15983eb2c44b0,MTR_501,01/12/2023,2
663d31c4d9a15983eb2c44b1,MTR_501,01/16/2023,4
663d31c4d9a15983eb2c44b2,MTR_501,01/17/2023,-3
663d31c4d9a15983eb2c44b3,MTR_501,01/18/2023,5
663d31c4d9a15983eb2c44b4,MTR_501,01/19/2023,11
663d31c4d9a15983eb2c44b5,MTR_501,01/20/2023,7
663d31c4d9a15983eb2c44b6,MTR_501,01/21/2023,7
663d31c4d9a15983eb2c44b7,MTR_501,01/22/2023,5
663d31c4d9a15983eb2c44b8,MTR_501,01/23/2023,17
663d31c4d9a15983eb2c44b9,MTR_501,01/24/2023,2
663d31c4d9a15983eb2c44ba,MTR_501,01/25/2023,1
663d31c4d9a15983eb2c44bb,MTR_501,01/26/2023,5
663d31c4d9a15983eb2c44bc,MTR_501,01/27/2023,6
663d31c4d9a15983eb2c44bd,MTR_501,01/28/2023,3
663d31c4d9a15983eb2c44be,MTR_501,01/29/2023,1
663d31c4d9a15983eb2c44bf,MTR_501,01/30/2023,4
663d31c4d9a15983eb2c44c0,MTR_501,01/31/2023,11
663d31c4d9a15983eb2c44c1,MTR_501,02/01/2023,4
663d31c4d9a15983eb2c44c2,MTR_501,02/02/2023,5
663d31c4d9a15983eb2c44c3,MTR_501,02/03/2023,1
663d31c4d9a15983eb2c44c4,MTR_501,02/04/2023,3
663d31c4d9a15983eb2c44c5,MTR_501,02/05/2023,1
663d31c4d9a15983eb2c44c6,MTR_501,02/06/2023,2
663d31c4d9a15983eb2c44c7,MTR_501,02/07/2023,20
663d31c4d9a15983eb2c44c8,MTR_501,02/08/2023,2
663d31c4d9a15983eb2c44c9,MTR_501,02/09/2023,6
663d31c4d9a15983eb2c44ca,MTR_501,02/10/2023,6
663d31c4d9a15983eb2c44cb,MTR_501,02/11/2023,3
663d31c4d9a15983eb2c44cc,MTR_501,02/12/2023,0
663d31c4d9a15983eb2c44cd,MTR_501,02/13/2023,0
663d31c4d9a15983eb2c44ce,MTR_501,02/14/2023,6
663d31c4d9a15983eb2c44cf,MTR_501,02/15/2023,0
663d31c4d9a15983eb2c44d0,MTR_501,02/16/2023,7
663d31c4d9a15983eb2c44d1,MTR_501,02/17/2023,5
663d31c4d9a15983eb2c44d2,MTR_501,02/18/2023,-2
663d31c4d9a15983eb2c44d3,MTR_501,02/19/2023,1
663d31c4d9a15983eb2c44d4,MTR_501,02/20/2023,4
663d31c4d9a15983eb2c44d5,MTR_501,02/21/2023,-4
663d31c4d9a15983eb2c44d6,MTR_501,02/22/2023,5
663d31c4d9a15983eb2c44d7,MTR_501,02/23/2023,0
663d31c4d9a15983eb2c44d8,MTR_501,02/24/2023,9
663d31c4d9a15983eb2c44d9,MTR_501,02/25/2023,5
663d31c4d9a15983eb2c44da,MTR_501,02/26/2023,2
663d31c4d9a15983eb2c44db,MTR_501,02/27/2023,3
663d31c4d9a15983eb2c44dc,MTR_501,02/28/2023,4
663d31c4d9a15983eb2c44dd,MTR_501,03/01/2023,5
663d31c4d9a15983eb2c44de,MTR_501,03/02/2023,21
663d31c4d9a15983eb2c44df,MTR_501,03/03/2023,9
663d31c4d9a15983eb2c44e0,MTR_501,03/04/2023,19
663d31c4d9a15983eb2c44e1,MTR_501,03/05/2023,0
663d31c4d9a15983eb2c44e2,MTR_501,03/06/2023,8
663d31c4d9a15983eb2c44e3,MTR_501,03/07/2023,13
663d31c4d9a15983eb2c44e4,MTR_501,03/08/2023,4
663d31c4d9a15983eb2c44e5,MTR_501,03/09/2023,8
663d31c4d9a15983eb2c44e6,MTR_501,03/10/2023,17
663d31c4d9a15983eb2c44e7,MTR_501,03/11/2023,12
663d31c4d9a15983eb2c44e8,MTR_501,03/12/2023,7
663d31c4d9a15983eb2c44e9,MTR_501,03/13/2023,9
663d31c4d9a15983eb2c44ea,MTR_501,03/14/2023,21
663d31c4d9a15983eb2c44eb,MTR_501,03/15/2023,-5
663d31c4d9a15983eb2c44ec,MTR_501,03/16/2023,2
663d31c4d9a15983eb2c44ed,MTR_501,03/17/2023,5
663d31c4d9a15983eb2c44ee,MTR_501,03/18/2023,3
663d31c4d9a15983eb2c44ef,MTR_501,03/19/2023,0
663d31c4d9a15983eb2c44f0,MTR_501,03/20/2023,6
663d31c4d9a15983eb2c44f1,MTR_501,03/21/2023,11
663d31c4d9a15983eb2c44f2,MTR_501,03/22/2023,7
663d31c4d9a15983eb2c44f3,MTR_501,03/23/2023,5
663d31c4d9a15983eb2c44f4,MTR_501,03/24/2023,3
663d31c4d9a15983eb2c44f5,MTR_501,03/25/2023,7
663d31c4d9a15983eb2c44f6,MTR_501,03/26/2023,0
663d31c4d9a15983eb2c44f7,MTR_501,03/27/2023,9
663d31c4d9a15983eb2c44f8,MTR_501,03/28/2023,-1
663d31c4d9a15983eb2c44f9,MTR_501,03/29/2023,0
663d31c4d9a15983eb2c44fa,MTR_501,03/30/2023,4
663d31c4d9a15983eb2c44fb,MTR_501,03/31/2023,4
663d31c4d9a15983eb2c44fc,MTR_501,04/01/2023,7
663d31c4d9a15983eb2c44fd,MTR_501,04/02/2023,2
663d31c4d9a15983eb2c44fe,MTR_501,04/03/2023,-1
663d31c4d9a15983eb2c44ff,MTR_501,04/04/2023,6
663d31c4d9a15983eb2c4500,MTR_501,04/05/2023,12
663d31c4d9a15983eb2c4501,MTR_501,04/06/2023,3
663d31c4d9a15983eb2c4502,MTR_501,04/07/2023,7
663d31c4d9a15983eb2c4503,MTR_501,04/08/2023,9
663d31c4d9a15983eb2c4504,MTR_501,04/09/2023,2
663d31c4d9a15983eb2c4505,MTR_501,04/10/2023,7
663d31c4d9a15983eb2c4506,MTR_501,04/11/2023,2
663d31c4d9a15983eb2c4507,MTR_501,04/12/2023,2
663d31c4d9a15983eb2c4508,MTR_501,04/13/2023,9
663d31c4d9a15983eb2c4509,MTR_501,04/14/2023,7
663d31c4d9a15983eb2c450a,MTR_501,04/15/2023,6
663d31c4d9a15983eb2c450b,MTR_501,04/16/2023,0
663d31c4d9a15983eb2c450c,MTR_501,04/17/2023,1
663d31c4d9a15983eb2c450d,MTR_501,04/18/2023,4
663d31c4d9a15983eb2c450e,MTR_501,04/19/2023,6
663d31c4d9a15983eb2c450f,MTR_501,04/20/2023,8
663d31c4d9a15983eb2c4510,MTR_501,04/21/2023,6
663d31c4d9a15983eb2c4511,MTR_501,04/23/2023,-1
663d31c4d9a15983eb2c4512,MTR_501,04/24/2023,11
663d31c4d9a15983eb2c4513,MTR_501,04/25/2023,3
663d31c4d9a15983eb2c4514,MTR_501,04/26/2023,0
663d31c4d9a15983eb2c4515,MTR_501,04/27/2023,2
663d31c4d9a15983eb2c4516,MTR_501,04/28/2023,7
663d31c4d9a15983eb2c4517,MTR_501,04/29/2023,4
663d31c4d9a15983eb2c4518,MTR_501,04/30/2023,3
663d31c4d9a15983eb2c4519,MTR_501,05/01/2023,-1
663d31c4d9a15983eb2c451a,MTR_501,05/02/2023,-2
663d31c4d9a15983eb2c451b,MTR_501,05/03/2023,6
663d31c4d9a15983eb2c451c,MTR_501,05/04/2023,4
663d31c4d9a15983eb2c451d,MTR_501,05/05/2023,5
663d31c4d9a15983eb2c451e,MTR_501,05/06/2023,1
663d31c4d9a15983eb2c451f,MTR_501,05/07/2023,2
663d31c4d9a15983eb2c4520,MTR_501,05/08/2023,3
663d31c4d9a15983eb2c4521,MTR_501,05/09/2023,7
663d31c4d9a15983eb2c4522,MTR_501,05/10/2023,10
663d31c4d9a15983eb2c4523,MTR_501,05/11/2023,17
663d31c4d9a15983eb2c4524,MTR_501,05/12/2023,-11991
663d31c4d9a15983eb2c4525,MTR_501,05/13/2023,2
663d31c4d9a15983eb2c4526,MTR_501,05/15/2023,6
663d31c4d9a15983eb2c4527,MTR_501,05/16/2023,16
663d31c4d9a15983eb2c4528,MTR_501,05/17/2023,12
663d31c4d9a15983eb2c4529,MTR_501,05/18/2023,8
663d31c4d9a15983eb2c452a,MTR_501,05/19/2023,8
663d31c4d9a15983eb2c452b,MTR_501,05/20/2023,5
663d31c4d9a15983eb2c452c,MTR_501,05/21/2023,0
663d31c4d9a15983eb2c452d,MTR_501,05/22/2023,13
663d31c4d9a15983eb2c452e,MTR_501,05/23/2023,6
663d31c4d9a15983eb2c452f,MTR_501,05/24/2023,5
663d31c4d9a15983eb2c4530,MTR_501,05/25/2023,16988
663d31c4d9a15983eb2c4531,MTR_501,05/26/2023,10
663d31c4d9a15983eb2c4532,MTR_501,05/27/2023,7
663d31c4d9a15983eb2c4533,MTR_501,05/28/2023,1
663d31c4d9a15983eb2c4534,MTR_501,05/29/2023,10
663d31c4d9a15983eb2c4535,MTR_501,05/30/2023,4002
663d31c4d9a15983eb2c4536,MTR_501,05/31/2023,8
663d31c4d9a15983eb2c4537,MTR_501,06/01/2023,10
663d31c4d9a15983eb2c4538,MTR_501,06/02/2023,5016
663d31c4d9a15983eb2c4539,MTR_501,06/03/2023,9
663d31c4d9a15983eb2c453a,MTR_501,06/04/2023,2
663d31c4d9a15983eb2c453b,MTR_501,06/05/2023,8
663d31c4d9a15983eb2c453c,MTR_501,06/06/2023,8
663d31c4d9a15983eb2c453d,MTR_501,06/07/2023,19
663d31c4d9a15983eb2c453e,MTR_501,06/08/2023,8
663d31c4d9a15983eb2c453f,MTR_501,06/09/2023,9
663d31c4d9a15983eb2c4540,MTR_501,06/10/2023,8
663d31c4d9a15983eb2c4541,MTR_501,06/11/2023,2
663d31c4d9a15983eb2c4542,MTR_501,06/12/2023,9
663d31c4d9a15983eb2c4543,MTR_501,06/13/2023,4
663d31c4d9a15983eb2c4544,MTR_501,06/14/2023,5
663d31c4d9a15983eb2c4545,MTR_501,06/15/2023,6
663d31c4d9a15983eb2c4546,MTR_501,06/16/2023,13
663d31c4d9a15983eb2c4547,MTR_501,06/17/2023,4
663d31c4d9a15983eb2c4548,MTR_501,06/18/2023,0
663d31c4d9a15983eb2c4549,MTR_501,06/19/2023,6
663d31c4d9a15983eb2c454a,MTR_501,06/20/2023,1
663d31c4d9a15983eb2c454b,MTR_501,06/21/2023,5
663d31c4d9a15983eb2c454c,MTR_501,06/22/2023,13
663d31c4d9a15983eb2c454d,MTR_501,06/23/2023,14
663d31c4d9a15983eb2c454e,MTR_501,06/24/2023,7
663d31c4d9a15983eb2c454f,MTR_501,06/25/2023,3
663d31c4d9a15983eb2c4550,MTR_501,06/26/2023,16
663d31c4d9a15983eb2c4551,MTR_501,06/27/2023,11
663d31c4d9a15983eb2c4552,MTR_501,06/28/2023,8
663d31c4d9a15983eb2c4553,MTR_501,06/30/2023,3
663d31c4d9a15983eb2c4554,MTR_501,07/01/2023,6
663d31c4d9a15983eb2c4555,MTR_501,07/02/2023,0
663d31c4d9a15983eb2c4556,MTR_501,07/03/2023,6
663d31c4d9a15983eb2c4557,MTR_501,07/04/2023,10
663d31c4d9a15983eb2c4558,MTR_501,07/05/2023,7
663d31c4d9a15983eb2c4559,MTR_501,07/06/2023,8
663d31c4d9a15983eb2c455a,MTR_501,07/07/2023,8
663d31c4d9a15983eb2c455b,MTR_501,07/08/2023,8
663d31c4d9a15983eb2c455c,MTR_501,07/09/2023,0
663d31c4d9a15983eb2c455d,MTR_501,07/10/2023,3
663d31c4d9a15983eb2c455e,MTR_501,07/11/2023,16
663d31c4d9a15983eb2c455f,MTR_501,07/12/2023,1
663d31c4d9a15983eb2c4560,MTR_501,07/13/2023,16
663d31c4d9a15983eb2c4561,MTR_501,07/14/2023,7
663d31c4d9a15983eb2c4562,MTR_501,07/15/2023,9
663d31c4d9a15983eb2c4563,MTR_501,07/16/2023,1
663d31c4d9a15983eb2c4564,MTR_501,07/17/2023,25
663d31c4d9a15983eb2c4565,MTR_501,07/18/2023,22
663d31c4d9a15983eb2c4566,MTR_501,07/19/2023,4
663d31c4d9a15983eb2c4567,MTR_502,09/27/2021,2
663d31c4d9a15983eb2c4568,MTR_502,09/28/2021,9993
663d31c4d9a15983eb2c4569,MTR_502,09/29/2021,9
663d31c4d9a15983eb2c456a,MTR_502,09/30/2021,3
663d31c4d9a15983eb2c456b,MTR_502,10/01/2021,0
663d31c4d9a15983eb2c456c,MTR_502,10/02/2021,2
663d31c4d9a15983eb2c456d,MTR_502,10/04/2021,5
663d31c4d9a15983eb2c456e,MTR_502,10/05/2021,4
663d31c4d9a15983eb2c456f,MTR_502,10/06/2021,2
663d31c4d9a15983eb2c4570,MTR_502,10/07/2021,1
663d31c4d9a15983eb2c4571,MTR_502,10/08/2021,3
663d31c4d9a15983eb2c4572,MTR_502,10/09/2021,-1
663d31c4d9a15983eb2c4573,MTR_502,10/11/2021,-1
663d31c4d9a15983eb2c4574,MTR_502,10/12/2021,2
663d31c4d9a15983eb2c4575,MTR_502,10/13/2021,89931
663d31c4d9a15983eb2c4576,MTR_502,10/14/2021,43948
663d31c4d9a15983eb2c4577,MTR_502,10/15/2021,2
663d31c4d9a15983eb2c4578,MTR_502,10/16/2021,1
663d31c4d9a15983eb2c4579,MTR_502,10/17/2021,8
663d31c4d9a15983eb2c457a,MTR_502,10/18/2021,50
663d31c4d9a15983eb2c457b,MTR_502,10/19/2021,2
663d31c4d9a15983eb2c457c,MTR_502,10/20/2021,5
663d31c4d9a15983eb2c457d,MTR_502,10/21/2021,0
663d31c4d9a15983eb2c457e,MTR_502,10/22/2021,1
663d31c4d9a15983eb2c457f,MTR_502,10/23/2021,1
663d31c4d9a15983eb2c4580,MTR_502,10/24/2021,2
663d31c4d9a15983eb2c4581,MTR_502,10/25/2021,8
663d31c4d9a15983eb2c4582,MTR_502,10/26/2021,3
663d31c4d9a15983eb2c4583,MTR_502,10/27/2021,51
663d31c4d9a15983eb2c4584,MTR_502,10/28/2021,1
663d31c4d9a15983eb2c4585,MTR_502,10/29/2021,11
663d31c4d9a15983eb2c4586,MTR_502,10/30/2021,1
663d31c4d9a15983eb2c4587,MTR_502,10/31/2021,0
663d31c4d9a15983eb2c4588,MTR_502,11/01/2021,1
663d31c4d9a15983eb2c4589,MTR_502,11/02/2021,1
663d31c4d9a15983eb2c458a,MTR_502,11/03/2021,2
663d31c4d9a15983eb2c458b,MTR_502,11/04/2021,-1
663d31c4d9a15983eb2c458c,MTR_502,11/05/2021,0
663d31c4d9a15983eb2c458d,MTR_502,11/06/2021,14
663d31c4d9a15983eb2c458e,MTR_502,11/07/2021,0
663d31c4d9a15983eb2c458f,MTR_502,11/08/2021,1
663d31c4d9a15983eb2c4590,MTR_502,11/09/2021,-2
663d31c4d9a15983eb2c4591,MTR_502,11/10/2021,1
663d31c4d9a15983eb2c4592,MTR_502,11/11/2021,2
663d31c4d9a15983eb2c4593,MTR_502,11/12/2021,3
663d31c4d9a15983eb2c4594,MTR_502,11/13/2021,2
663d31c4d9a15983eb2c4595,MTR_502,11/14/2021,1
663d31c4d9a15983eb2c4596,MTR_502,11/15/2021,0
663d31c4d9a15983eb2c4597,MTR_502,11/16/2021,1
663d31c4d9a15983eb2c4598,MTR_502,11/17/2021,2
663d31c4d9a15983eb2c4599,MTR_502,11/18/2021,1
663d31c4d9a15983eb2c459a,MTR_502,11/19/2021,1
663d31c4d9a15983eb2c459b,MTR_502,11/20/2021,-3
663d31c4d9a15983eb2c459c,MTR_502,11/21/2021,1
663d31c4d9a15983eb2c459d,MTR_502,11/22/2021,3
663d31c4d9a15983eb2c459e,MTR_502,11/23/2021,0
663d31c4d9a15983eb2c459f,MTR_502,11/24/2021,1
663d31c4d9a15983eb2c45a0,MTR_502,11/25/2021,1
663d31c4d9a15983eb2c45a1,MTR_502,11/26/2021,0
663d31c4d9a15983eb2c45a2,MTR_502,11/27/2021,3
663d31c4d9a15983eb2c45a3,MTR_502,11/29/2021,3
663d31c4d9a15983eb2c45a4,MTR_502,11/30/2021,1
663d31c4d9a15983eb2c45a5,MTR_502,12/01/2021,3
663d31c4d9a15983eb2c45a6,MTR_502,12/02/2021,0
663d31c4d9a15983eb2c45a7,MTR_502,12/03/2021,-1
663d31c4d9a15983eb2c45a8,MTR_502,12/04/2021,0
663d31c4d9a15983eb2c45a9,MTR_502,12/05/2021,0
663d31c4d9a15983eb2c45aa,MTR_502,12/06/2021,2
663d31c4d9a15983eb2c45ab,MTR_502,12/07/2021,1
663d31c4d9a15983eb2c45ac,MTR_502,12/08/2021,0
663d31c4d9a15983eb2c45ad,MTR_502,12/09/2021,-1
663d31c4d9a15983eb2c45ae,MTR_502,12/10/2021,0
663d31c4d9a15983eb2c45af,MTR_502,12/11/2021,0
663d31c4d9a15983eb2c45b0,MTR_502,12/12/2021,0
663d31c4d9a15983eb2c45b1,MTR_502,12/13/2021,1
663d31c4d9a15983eb2c45b2,MTR_502,12/14/2021,1
663d31c4d9a15983eb2c45b3,MTR_502,12/15/2021,0
663d31c4d9a15983eb2c45b4,MTR_502,12/16/2021,0
663d31c4d9a15983eb2c45b5,MTR_502,12/17/2021,3
663d31c4d9a15983eb2c45b6,MTR_502,12/18/2021,10
663d31c4d9a15983eb2c45b7,MTR_502,12/19/2021,0
663d31c4d9a15983eb2c45b8,MTR_502,12/20/2021,2
663d31c4d9a15983eb2c45b9,MTR_502,12/21/2021,2
663d31c4d9a15983eb2c45ba,MTR_502,12/22/2021,4
663d31c4d9a15983eb2c45bb,MTR_502,12/23/2021,5
663d31c4d9a15983eb2c45bc,MTR_502,12/24/2021,-3
663d31c4d9a15983eb2c45bd,MTR_502,12/25/2021,1
663d31c4d9a15983eb2c45be,MTR_502,12/26/2021,0
663d31c4d9a15983eb2c45bf,MTR_502,12/27/2021,2
663d31c4d9a15983eb2c45c0,MTR_502,12/28/2021,5
663d31c4d9a15983eb2c45c1,MTR_502,12/29/2021,0
663d31c4d9a15983eb2c45c2,MTR_502,12/30/2021,0
663d31c4d9a15983eb2c45c3,MTR_502,12/31/2021,0
663d31c4d9a15983eb2c45c4,MTR_502,01/01/2022,-1
663d31c4d9a15983eb2c45c5,MTR_502,01/02/2022,0
663d31c4d9a15983eb2c45c6,MTR_502,01/03/2022,2
663d31c4d9a15983eb2c45c7,MTR_502,01/04/2022,-1
663d31c4d9a15983eb2c45c8,MTR_502,01/05/2022,3
663d31c4d9a15983eb2c45c9,MTR_502,01/06/2022,0
663d31c4d9a15983eb2c45ca,MTR_502,01/07/2022,-2
663d31c4d9a15983eb2c45cb,MTR_502,01/08/2022,2
663d31c4d9a15983eb2c45cc,MTR_502,01/09/2022,0
663d31c4d9a15983eb2c45cd,MTR_502,01/10/2022,1
663d31c4d9a15983eb2c45ce,MTR_502,01/11/2022,1
663d31c4d9a15983eb2c45cf,MTR_502,01/12/2022,3
663d31c4d9a15983eb2c45d0,MTR_502,01/13/2022,0
663d31c4d9a15983eb2c45d1,MTR_502,01/14/2022,-1
663d31c4d9a15983eb2c45d2,MTR_502,01/15/2022,-1
663d31c4d9a15983eb2c45d3,MTR_502,01/17/2022,-1
663d31c4d9a15983eb2c45d4,MTR_502,01/18/2022,0
663d31c4d9a15983eb2c45d5,MTR_502,01/19/2022,-2
663d31c4d9a15983eb2c45d6,MTR_502,01/20/2022,3
663d31c4d9a15983eb2c45d7,MTR_502,01/21/2022,3
663d31c4d9a15983eb2c45d8,MTR_502,01/22/2022,1
663d31c4d9a15983eb2c45d9,MTR_502,01/23/2022,0
663d31c4d9a15983eb2c45da,MTR_502,01/24/2022,-1
663d31c4d9a15983eb2c45db,MTR_502,01/25/2022,0
663d31c4d9a15983eb2c45dc,MTR_502,01/26/2022,1
663d31c4d9a15983eb2c45dd,MTR_502,01/27/2022,-1
663d31c4d9a15983eb2c45de,MTR_502,01/28/2022,2
663d31c4d9a15983eb2c45df,MTR_502,01/29/2022,0
663d31c4d9a15983eb2c45e0,MTR_502,01/30/2022,0
663d31c4d9a15983eb2c45e1,MTR_502,01/31/2022,-2
663d31c4d9a15983eb2c45e2,MTR_502,02/01/2022,2
663d31c4d9a15983eb2c45e3,MTR_502,02/02/2022,1
663d31c4d9a15983eb2c45e4,MTR_502,02/03/2022,0
663d31c4d9a15983eb2c45e5,MTR_502,02/04/2022,0
663d31c4d9a15983eb2c45e6,MTR_502,02/05/2022,1
663d31c4d9a15983eb2c45e7,MTR_502,02/06/2022,0
663d31c4d9a15983eb2c45e8,MTR_502,02/07/2022,2
663d31c4d9a15983eb2c45e9,MTR_502,02/08/2022,3
663d31c4d9a15983eb2c45ea,MTR_502,02/09/2022,0
663d31c4d9a15983eb2c45eb,MTR_502,02/10/2022,-2
663d31c4d9a15983eb2c45ec,MTR_502,02/11/2022,0
663d31c4d9a15983eb2c45ed,MTR_502,02/12/2022,3
663d31c4d9a15983eb2c45ee,MTR_502,02/14/2022,42
663d31c4d9a15983eb2c45ef,MTR_502,02/15/2022,129
663d31c4d9a15983eb2c45f0,MTR_502,02/16/2022,618
663d31c4d9a15983eb2c45f1,MTR_502,02/17/2022,73
663d31c4d9a15983eb2c45f2,MTR_502,02/18/2022,558
663d31c4d9a15983eb2c45f3,MTR_502,02/19/2022,156
663d31c4d9a15983eb2c45f4,MTR_502,02/20/2022,2
663d31c4d9a15983eb2c45f5,MTR_502,02/21/2022,179
