METER_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,GROSS_UNACCOUNTED,GROSS_THRUPUT,ACTUAL_GROSS_THRUPUT,serka,serka2,serka3
MTR_403,20211023,363000,342734,12,350576,350588,12424,-7842,-7854
MTR_403,20211024,57000,56631,2,56985,56987,15,-354,-356
MTR_403,20211025,354000,325900,11,327902,327913,26098,-2002,-2013
MTR_403,20211026,405000,390532,15,392842,392857,12158,-2310,-2325
MTR_403,20211027,361000,358759,5127,371757,376884,-10757,-12998,-18125
MTR_403,20211028,493000,483014,23,469879,469902,23121,13135,13112
MTR_403,20211029,485000,469141,26,471903,471929,13097,-2762,-2788
MTR_403,20211030,453000,439346,16,441893,441909,11107,-2547,-2563
MTR_403,20211031,85000,79518,4,79970,79974,5030,-452,-456
MTR_403,20211101,435100,417569,19,419866,419885,15234,-2297,-2316
MTR_403,20211102,351000,310127,13,311907,311920,39093,-1780,-1793
MTR_403,20211103,353000,345965,11,347901,347912,5099,-1936,-1947
MTR_403,20211104,399000,393779,13,395892,395905,3108,-2113,-2126
MTR_403,20211105,464000,425730,38,439915,439953,24085,-14185,-14223
MTR_403,20211106,325000,320381,4,321867,321871,3133,-1486,-1490
MTR_403,20211108,451000,441007,11,427837,427848,23163,13170,13159
MTR_403,20211109,399000,381362,13,382871,382884,16129,-1509,-1522
MTR_403,20211110,444000,442149,5,443876,443881,124,-1727,-1732
MTR_403,20211111,498000,455160,16,456842,456858,41158,-1682,-1698
MTR_403,20211112,548000,508961,28,510777,510805,37223,-1816,-1844
MTR_403,20211113,389000,358588,18015,359924,377939,29076,-1336,-19351
MTR_403,20211114,14000,13945,1,13999,14000,1,-54,-55
MTR_403,20211115,559000,477173,15,492876,492891,66124,-15703,-15718
MTR_403,20211116,469000,425421,22,426861,426883,42139,-1440,-1462
MTR_403,20211117,476000,448376,18,431876,431894,44124,16500,16482
MTR_403,20211118,375000,351798,10,353011,353021,21989,-1213,-1223
MTR_403,20211119,501000,485394,17,486794,486811,14206,-1400,-1417
MTR_403,20211120,360000,358877,3,359893,359896,107,-1016,-1019
MTR_403,20211121,29000,28917,5,28993,28998,7,-76,-81
MTR_403,20211122,509000,475682,7,476861,476868,32139,-1179,-1186
MTR_403,20211123,452000,435870,15,436874,436889,15126,-1004,-1019
MTR_403,20211124,442000,412029,17,412888,412905,29112,-859,-876
MTR_403,20211125,460000,431073,8,431907,431915,28093,-834,-842
MTR_403,20211126,525000,477071,21,477920,477941,47080,-849,-870
MTR_403,20211127,447000,389335,31,378526,378557,68474,10809,10778
MTR_403,20211129,473000,437448,7,437836,437843,35164,-388,-395
MTR_403,20211130,356000,351599,9,351885,351894,4115,-286,-295
MTR_403,20211201,427000,416582,12,416849,416861,10151,-267,-279
MTR_403,20211202,485000,475563,12,473304,473316,11696,2259,2247
MTR_403,20211203,450391,450063,15,453911,453926,-3520,-3848,-3863
MTR_403,20211204,459000,437737,23,427908,427931,31092,9829,9806
MTR_403,20211205,42000,41976,3,41993,41996,7,-17,-20
MTR_403,20211206,447100,415876,18,415962,415980,31138,-86,-104
MTR_403,20211207,442000,423823,17,423932,423949,18068,-109,-126
MTR_403,20211208,423000,408814,12,408954,408966,14046,-140,-152
MTR_403,20211209,337000,322885,13,322905,322918,14095,-20,-33
MTR_403,20211210,451100,412975,17,416909,416926,34191,-3934,-3951
MTR_403,20211211,375000,364883,5,362492,362497,12508,2391,2386
MTR_403,20211213,378000,345884,7,345944,345951,32056,-60,-67
MTR_403,20211214,396000,380911,14,380927,380941,15073,-16,-30
MTR_403,20211215,392000,363886,13,363909,363922,28091,-23,-36
MTR_403,20211216,441000,395810,14,395927,395941,45073,-117,-131
MTR_403,20211217,507000,478734,13,490931,490944,16069,-12197,-12210
MTR_403,20211218,381000,348791,11,346393,346404,34607,2398,2387
MTR_403,20211219,79000,70952,3,70986,70989,8014,-34,-37
MTR_403,20211220,546041,468723,8,465616,465624,80425,3107,3099
MTR_403,20211221,567000,518676,7,522858,522865,44142,-4182,-4189
MTR_403,20211222,511000,492642,13,492863,492876,18137,-221,-234
MTR_403,20211223,561000,536717,5,540789,540794,20211,-4072,-4077
MTR_403,20211224,622000,577639,22,579789,579811,42211,-2150,-2172
MTR_403,20211225,425000,404503,11,407872,407883,17128,-3369,-3380
MTR_403,20211227,430000,400928,24,402957,402981,27043,-2029,-2053
MTR_403,20211228,506000,432838,25,435886,435911,70114,-3048,-3073
MTR_403,20211229,549000,515411,21,518882,518903,30118,-3471,-3492
MTR_403,20211230,587000,566297,11,569908,569919,17092,-3611,-3622
MTR_403,20211231,578000,545619,22,548958,548980,29042,-3339,-3361
MTR_403,20220101,264000,256531,9,254959,254968,9041,1572,1563
MTR_403,20220103,439000,426971,13,428873,428886,10127,-1902,-1915
MTR_403,20220104,525000,516726,23,518870,518893,6130,-2144,-2167
MTR_403,20220105,494000,475073,15,476600,476615,17400,-1527,-1542
MTR_403,20220106,568000,535003,11,536913,536924,31087,-1910,-1921
MTR_403,20220107,474000,453463,25,458447,458472,15553,-4984,-5009
MTR_403,20220108,468094,431603,15,424949,424964,43145,6654,6639
MTR_403,20220109,31000,30900,1,30999,31000,1,-99,-100
MTR_403,20220110,541000,506490,10,507833,507843,33167,-1343,-1353
MTR_403,20220111,338000,326104,8,326888,326896,11112,-784,-792
MTR_403,20220112,495000,455811,16,463275,463291,31725,-7464,-7480
MTR_403,20220113,535000,519767,11,520038,520049,14962,-271,-282
MTR_403,20220114,612000,591746,14,588334,588348,23666,3412,3398
MTR_403,20220115,524000,496031,20,496890,496910,27110,-859,-879
MTR_403,20220116,76000,69877,4,69984,69988,6016,-107,-111
MTR_403,20220117,417000,410312,13,403967,403980,13033,6345,6332
MTR_403,20220118,408000,396404,16,396944,396960,11056,-540,-556
MTR_403,20220119,469000,431405,16,431952,431968,37048,-547,-563
MTR_403,20220120,436000,372531,9,372863,372872,63137,-332,-341
MTR_403,20220121,591000,560363,16,560828,560844,30172,-465,-481
MTR_403,20220122,499500,481019,5,473817,473822,25683,7202,7197
MTR_403,20220124,512000,496595,6,496885,496891,15115,-290,-296
MTR_403,20220125,465000,445690,7,445918,445925,19082,-228,-235
MTR_403,20220126,412000,401760,10,401932,401942,10068,-172,-182
MTR_403,20220127,430000,420766,18,420943,420961,9057,-177,-195
MTR_403,20220128,513000,497731,18,497895,497913,15105,-164,-182
MTR_403,20220129,508000,468748,26,468894,468920,39106,-146,-172
MTR_403,20220130,45000,44978,3,44991,44994,9,-13,-16
MTR_403,20220131,613000,612712,25,605777,605802,7223,6935,6910
MTR_403,20220201,410000,389823,13,389949,389962,20051,-126,-139
MTR_403,20220202,437000,414803,18,414896,414914,22104,-93,-111
MTR_403,20220203,444000,422816,11,422904,422915,21096,-88,-99
MTR_403,20220204,558000,519764,25,519833,519858,38167,-69,-94
MTR_403,20220205,446000,426806,15,426929,426944,19071,-123,-138
MTR_403,20220206,61000,60973,0,60994,60994,6,-21,-21
MTR_403,20220207,525000,507756,8,507933,507941,17067,-177,-185
MTR_403,20220208,436000,424808,16,429774,429790,6226,-4966,-4982
MTR_403,20220209,402000,391817,12,391882,391894,10118,-65,-77
MTR_403,20220210,431000,430801,6,430901,430907,99,-100,-106
MTR_403,20220211,518000,507766,15,507928,507943,10072,-162,-177
MTR_403,20220212,457000,447802,11,447945,447956,9055,-143,-154
MTR_403,20220213,38000,37987,1,37994,37995,6,-7,-8
MTR_403,20220214,672000,632720,21,632924,632945,39076,-204,-225
MTR_403,20220215,718000,668741,32,668784,668816,49216,-43,-75
MTR_403,20220216,530000,519832,12,519861,519873,10139,-29,-41
MTR_403,20220217,438000,415865,15,415898,415913,22102,-33,-48
MTR_403,20220218,579000,575799,8,575870,575878,3130,-71,-79
MTR_403,20220219,470190,435007,11,423929,423940,46261,11078,11067
MTR_403,20220220,17000,16994,1,16995,16996,5,-1,-2
MTR_403,20220221,474000,463792,11,463915,463926,10085,-123,-134
MTR_403,20220222,478000,470779,11,470926,470937,7074,-147,-158
MTR_403,20220223,517000,491733,21,491949,491970,25051,-216,-237
MTR_403,20220224,496000,486734,7,482893,482900,13107,3841,3834
MTR_403,20220225,650000,622665,19,622835,622854,27165,-170,-189
MTR_403,20220226,422000,417796,14,414892,414906,7108,2904,2890
MTR_403,20220228,736000,681749,33,681855,681888,54145,-106,-139
MTR_403,20220301,567000,533816,22,533917,533939,33083,-101,-123
MTR_403,20220302,425000,394867,29,394953,394982,30047,-86,-115
MTR_403,20220303,443000,428811,13,421965,421978,21035,6846,6833
MTR_403,20220304,565000,557767,7,557884,557891,7116,-117,-124
MTR_403,20220305,435000,404871,18,400526,400544,34474,4345,4327
MTR_403,20220306,31000,30991,2,30991,30993,9,0,-2
MTR_403,20220307,561000,530875,24,531261,531285,29739,-386,-410
MTR_403,20220308,568360,541228,12,540941,540953,27419,287,275
MTR_403,20220309,497000,488894,16,488939,488955,8061,-45,-61
MTR_403,20220310,504900,496757,1,489895,489896,15005,6862,6861
MTR_403,20220311,655000,654788,7,651852,651859,3148,2936,2929
MTR_403,20220312,461000,454850,12,454908,454920,6092,-58,-70
MTR_403,20220313,45000,44981,-1,44994,44993,6,-13,-12
MTR_403,20220314,555000,540777,9,544872,544881,10128,-4095,-4104
MTR_403,20220315,580000,571853,7,571908,571915,8092,-55,-62
MTR_403,20220316,490000,456991,13,456977,456990,33023,14,1
MTR_403,20220317,537000,511028,24,510930,510954,26070,98,74
MTR_403,20220318,536000,520991,9,520980,520989,15020,11,2
MTR_403,20220319,433000,407946,21,407932,407953,25068,14,-7
MTR_403,20220321,495000,478981,15,478938,478953,16062,43,28
MTR_403,20220322,460000,442966,11,442955,442966,17045,11,0
MTR_403,20220323,418000,404869,18,405308,405326,12692,-439,-457
MTR_403,20220324,515000,464137,27,463972,463999,51028,165,138
MTR_403,20220325,396000,377285,14,376997,377011,19003,288,274
MTR_403,20220326,404000,382246,7,381907,381914,22093,339,332
MTR_403,20220327,9000,22008,12999,8992,21991,8,13016,17
MTR_403,20220328,433000,432982,1,430899,430900,2101,2083,2082
MTR_403,20220329,102000,101987,30003,101977,131980,23,10,-29993
MTR_403,20220330,236400,216271,13,226097,226110,10303,-9826,-9839
MTR_403,20220331,402200,370098,18,390580,390598,11620,-20482,-20500
MTR_403,20220401,349000,348873,6,315957,315963,33043,32916,32910
MTR_403,20220402,178400,161419,11,180201,180212,-1801,-18782,-18793
MTR_403,20220403,19000,18995,1,0,1,19000,18995,18994
MTR_403,20220404,186000,155073,10,154650,154660,31350,423,413
MTR_403,20220405,99000,99080,6,98993,98999,7,87,81
MTR_403,20220406,68000,63050,5,62995,63000,5005,55,50
MTR_403,20220407,203300,203419,10,203191,203201,109,228,218
MTR_403,20220408,199055,188011,10,185977,185987,13078,2034,2024
MTR_403,20220409,140100,110107,18,110069,110087,30031,38,20
MTR_403,20220411,232200,218000,15,218050,218065,14150,-50,-65
MTR_403,20220412,165000,164882,5,164964,164969,36,-82,-87
MTR_403,20220413,180000,175904,10,175963,175973,4037,-59,-69
MTR_403,20220414,114100,114037,10,114060,114070,40,-23,-33
MTR_403,20220415,72000,71939,20,71976,71996,24,-37,-57
MTR_403,20220416,46360,41133,24,41169,41193,5191,-36,-60
MTR_403,20220419,144130,116740,29,115950,115979,28180,790,761
MTR_403,20220420,157000,142781,4,142975,142979,14025,-194,-198
MTR_403,20220421,250100,245630,22,246055,246077,4045,-425,-447
MTR_403,20220422,132120,131990,6,132089,132095,31,-99,-105
MTR_403,20220424,181000,179684,11,180967,180978,33,-1283,-1294
MTR_403,20220425,224000,211481,8,212978,212986,11022,-1497,-1505
MTR_403,20220426,148100,140089,13,141033,141046,7067,-944,-957
MTR_403,20220427,199000,181691,28,182985,183013,16015,-1294,-1322
MTR_403,20220428,186000,184672,12,185986,185998,14,-1314,-1326
MTR_403,20220429,177000,161833,10,170964,170974,6036,-9131,-9141
MTR_403,20220503,18000,17871,11,17997,18008,3,-126,-137
MTR_403,20220504,88000,77442,12,77984,77996,10016,-542,-554
MTR_403,20220505,194400,170170,14,171227,171241,23173,-1057,-1071
MTR_403,20220506,108100,107325,16,108067,108083,33,-742,-758
MTR_403,20220507,149000,142970,15,143983,143998,5017,-1013,-1028
MTR_403,20220509,191000,189635,11,190976,190987,24,-1341,-1352
MTR_403,20220510,178000,165808,10,166957,166967,11043,-1149,-1159
MTR_403,20220511,252300,237589,16,239030,239046,13270,-1441,-1457
MTR_403,20220512,61000,54609,23,54984,55007,6016,-375,-398
MTR_403,20220513,211000,209490,23,210967,210990,33,-1477,-1500
MTR_403,20220514,125000,124105,19,124986,125005,14,-881,-900
MTR_403,20220516,159000,157863,16,158981,158997,19,-1118,-1134
MTR_403,20220517,129100,116263,23,116988,117011,12112,-725,-748
MTR_403,20220518,175100,165805,31,167000,167031,8100,-1195,-1226
MTR_403,20220519,158000,146942,30,147938,147968,10062,-996,-1026
MTR_403,20220520,170100,153991,27,154963,154990,15137,-972,-999
MTR_403,20220521,111000,110207,15,110949,110964,51,-742,-757
MTR_403,20220523,112000,101268,34,101948,101982,10052,-680,-714
MTR_403,20220524,71000,70493,24,70965,70989,35,-472,-496
MTR_403,20220525,95100,94419,19,95021,95040,79,-602,-621
MTR_403,20220526,188000,175736,29,176937,176966,11063,-1201,-1230
MTR_403,20220527,174000,163821,19,164943,164962,9057,-1122,-1141
MTR_403,20220528,112000,105241,17,106050,106067,5950,-809,-826
MTR_403,20220530,246100,222398,23,223935,223958,22165,-1537,-1560
MTR_403,20220531,105300,104546,14,105638,105652,-338,-1092,-1106
MTR_403,20220601,222500,195094,21,190328,190349,32172,4766,4745
MTR_403,20220602,193400,179110,11,180292,180303,13108,-1182,-1193
MTR_403,20220603,180000,153892,7,152929,152936,27071,963,956
MTR_403,20220604,199000,190626,9,191932,191941,7068,-1306,-1315
MTR_403,20220606,438200,377386,21,423996,424017,14204,-46610,-46631
MTR_403,20220607,411200,316819,13,355302,355315,55898,-38483,-38496
MTR_403,20220608,86000,55599,0,0,0,86000,55599,55599
MTR_403,20220609,149000,104248,0,65969,65969,83031,38279,38279
MTR_403,20220610,224100,188738,14,196006,196020,28094,-7268,-7282
MTR_403,20220611,170000,165804,13,166934,166947,3066,-1130,-1143
MTR_403,20220613,184400,160246,18,161101,161119,23299,-855,-873
MTR_403,20220614,256100,243248,12,244967,244979,11133,-1719,-1731
MTR_403,20220615,291400,289315,15017,291251,306268,149,-1936,-16953
MTR_403,20220616,72000,45672,4515,41459,45974,30541,4213,-302
MTR_403,20220617,262000,230341,15,229042,229057,32958,1299,1284
MTR_403,20220618,303200,282165,7,291968,291975,11232,-9803,-9810
MTR_403,20220620,315200,297949,11,301981,301992,13219,-4032,-4043
MTR_403,20220621,247100,231433,11,232948,232959,14152,-1515,-1526
MTR_403,20220622,451100,428015,10,430858,430868,20242,-2843,-2853
MTR_403,20220623,381100,361493,5,363906,363911,17194,-2413,-2418
MTR_403,20220624,420100,397138,1806,398157,399963,21943,-1019,-2825
MTR_403,20220625,272000,244240,5,245914,245919,26086,-1674,-1679
MTR_403,20220627,365000,356431,10,358888,358898,6112,-2457,-2467
MTR_403,20220628,514200,469811,2,472970,472972,41230,-3159,-3161
MTR_403,20220629,375100,343528,15,345952,345967,29148,-2424,-2439
MTR_403,20220630,402100,391182,8,393955,393963,8145,-2773,-2781
MTR_403,20220701,339445,337015,10,336923,336933,2522,92,82
MTR_403,20220702,252100,240365,7,241977,241984,10123,-1612,-1619
MTR_403,20220704,286000,264095,24,265865,265889,20135,-1770,-1794
MTR_403,20220705,348200,345608,13,348009,348022,191,-2401,-2414
MTR_403,20220706,345000,291897,7,293864,293871,51136,-1967,-1974
MTR_403,20220707,280100,272138,15,273981,273996,6119,-1843,-1858
MTR_403,20220708,306000,266081,20,267829,267849,38171,-1748,-1768
MTR_403,20220709,153000,146940,9,147949,147958,5051,-1009,-1018
MTR_403,20220711,8000,7943,7,7995,8002,5,-52,-59
MTR_403,20220712,96000,83400,7,83971,83978,12029,-571,-578
MTR_403,20220713,81000,70492,9,70965,70974,10035,-473,-482
MTR_403,20220714,60000,59570,13,59977,59990,23,-407,-420
MTR_403,20220715,99000,91341,5,91960,91965,7040,-619,-624
MTR_403,20220716,368100,359408,18,361990,362008,6110,-2582,-2600
MTR_403,20220718,315200,293088,21,295029,295050,20171,-1941,-1962
MTR_403,20220719,318000,246223,14,253487,253501,64513,-7264,-7278
MTR_403,20220720,399100,347592,15,349970,349985,49130,-2378,-2393
MTR_403,20220721,145000,143961,11,144963,144974,37,-1002,-1013
MTR_403,20220722,303000,268068,6,269870,269876,33130,-1802,-1808
MTR_403,20220723,215000,173750,14,174917,174931,40083,-1167,-1181
MTR_403,20220725,235100,212567,12,214001,214013,21099,-1434,-1446
MTR_403,20220726,293000,238282,13,240335,240348,52665,-2053,-2066
MTR_403,20220727,265000,261117,11,262907,262918,2093,-1790,-1801
MTR_403,20220728,187000,178710,13,179943,179956,7057,-1233,-1246
MTR_403,20220729,161100,159847,13,161039,161052,61,-1192,-1205
MTR_403,20220730,113100,112291,11,113042,113053,58,-751,-762
MTR_403,20220801,405100,382345,21,384971,384992,20129,-2626,-2647
MTR_403,20220802,268000,225377,19,228286,228305,39714,-2909,-2928
MTR_403,20220803,417200,398230,16,411983,411999,5217,-13753,-13769
MTR_403,20220804,308100,299940,14,301915,301929,6185,-1975,-1989
MTR_403,20220805,256000,249205,14,250915,250929,5085,-1710,-1724
MTR_403,20220806,195100,185762,17,187064,187081,8036,-1302,-1319
MTR_403,20220807,13000,12907,2,12995,12997,5,-88,-90
MTR_403,20220808,254000,241260,21,242924,242945,11076,-1664,-1685
MTR_403,20220809,147000,145948,15,146950,146965,50,-1002,-1017
MTR_403,20220810,262000,244242,6,245867,245873,16133,-1625,-1631
MTR_403,20220811,252200,215646,11,217013,217024,35187,-1367,-1378
MTR_403,20220812,203200,201645,13,203065,203078,135,-1420,-1433
MTR_403,20220813,172200,165014,14,166053,166067,6147,-1039,-1053
MTR_403,20220814,22000,21844,1,21992,21993,8,-148,-149
MTR_403,20220815,173000,152900,4,153943,153947,19057,-1043,-1047
MTR_403,20220816,360300,339853,13,348101,348114,12199,-8248,-8261
MTR_403,20220817,320200,305000,12,310064,310076,10136,-5064,-5076
MTR_403,20220818,224000,222399,15,223934,223949,66,-1535,-1550
MTR_403,20220819,200100,184768,14,185987,186001,14113,-1219,-1233
MTR_403,20220820,254000,246225,16,247938,247954,6062,-1713,-1729
MTR_403,20220821,20000,19856,1,19995,19996,5,-139,-140
MTR_403,20220822,266000,254167,7,255889,255896,10111,-1722,-1729
MTR_403,20220823,294100,273132,5,274994,274999,19106,-1862,-1867
MTR_403,20220824,222100,207604,5,208988,208993,13112,-1384,-1389
MTR_403,20220825,228100,223393,3,222013,222016,6087,1380,1377
MTR_403,20220826,163200,162032,1,163041,163042,159,-1009,-1010
MTR_403,20220827,183100,177819,3,178908,178911,4192,-1089,-1092
MTR_403,20220829,339300,326943,6,329120,329126,10180,-2177,-2183
MTR_403,20220830,210500,208894,7,210203,210210,297,-1309,-1316
MTR_403,20220831,342300,317018,6,322059,322065,20241,-5041,-5047
MTR_403,20220901,208200,189832,3,191028,191031,17172,-1196,-1199
MTR_403,20220902,226200,224581,3,226079,226082,121,-1498,-1501
MTR_403,20220903,315442,241702,8,241295,241303,74147,407,399
MTR_403,20220905,164861,135881,3,133237,133240,31624,2644,2641
MTR_403,20220906,188400,186953,6,188251,188257,149,-1298,-1304
MTR_403,20220907,130000,117155,14,117966,117980,12034,-811,-825
MTR_403,20220908,220100,196684,10,198014,198024,22086,-1330,-1340
MTR_403,20220909,307100,286039,10,289369,289379,17731,-3330,-3340
MTR_403,20220910,137000,136019,3,132958,132961,4042,3061,3058
MTR_403,20220912,230000,224381,5,225932,225937,4068,-1551,-1556
MTR_403,20220913,183000,171761,8,172960,172968,10040,-1199,-1207
MTR_403,20220914,114000,113187,10,113945,113955,55,-758,-768
MTR_403,20220915,97500,96803,2,97442,97444,58,-639,-641
MTR_403,20220916,213000,211474,5743,301137,306880,-88137,-89663,-95406
MTR_403,20220917,293200,285148,-5724,250801,245077,42399,34347,40071
MTR_403,20220919,272000,255161,10,231935,231945,40065,23226,23216
MTR_403,20220920,224000,222397,12,191956,191968,32044,30441,30429
MTR_403,20220921,304100,299839,5,302027,302032,2073,-2188,-2193
MTR_403,20220922,208400,187651,13,189981,189994,18419,-2330,-2343
MTR_403,20220923,330000,317712,9,316862,316871,13138,850,841
MTR_403,20220924,159100,157962,3,159000,159003,100,-1038,-1041
MTR_403,20220926,156000,142969,4,143962,143966,12038,-993,-997
MTR_403,20220927,135200,124303,5,125095,125100,10105,-792,-797
MTR_403,20220928,98200,87469,7,88071,88078,10129,-602,-609
MTR_403,20220929,119000,116162,4,116954,116958,2046,-792,-796
MTR_403,20220930,106000,105241,4,105963,105967,37,-722,-726
MTR_403,20221001,204100,194697,90980,195982,286962,8118,-1285,-92265
MTR_403,20221004,298100,278064,90157,280009,370166,18091,-1945,-92102
MTR_403,20221005,174000,172771,5,173955,173960,45,-1184,-1189
MTR_403,20221006,76000,75381,6,75968,75974,32,-587,-593
MTR_403,20221007,246100,243831,8005,249956,257961,-3856,-6125,-14130
