INJECTOR_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,UNACCOUNTED,FRAC_UNACCOUNTED,PRODUCT_THRUPUT,serka
INJ_206,20221122,1500,1500,0,-1,14988,-13488
INJ_206,20221123,5450,5450,0,2,43978,-38528
INJ_206,20221124,3300,2800,0,0,15988,-13188
INJ_206,20221125,2900,2900,0,0,28977,-26077
INJ_206,20221126,3100,3100,0,1,30982,-27882
INJ_206,20221129,5700,5700,0,0,50974,-45274
INJ_206,20221130,1200,1200,0,-1,11991,-10791
INJ_206,20221201,1100,1100,0,0,10997,-9897
INJ_206,20221202,5750,5750,0,0,46964,-41214
INJ_206,20221203,6650,6650,0,50,55963,-49313
INJ_206,20221205,5800,5800,0,3,51971,-46171
INJ_206,20221206,4000,4000,0,-1,33974,-29974
INJ_206,20221207,1900,1900,0,0,18988,-17088
INJ_206,20221208,1900,1900,0,-1,18990,-17090
INJ_206,20221210,6200,4900,0,1,42980,-38080
INJ_206,20221212,800,800,0,0,7996,-7196
INJ_206,20221214,5400,4800,0,0,47970,-43170
INJ_206,20221215,400,400,0,0,3997,-3597
INJ_206,20221216,5900,4900,0,2,45178,-40278
INJ_206,20221217,400,400,0,0,3996,-3596
INJ_206,20221219,5300,4800,0,1,47964,-43164
INJ_206,20221220,11700,9800,0,2,95309,-85509
INJ_206,20221221,3750,3750,0,-1,32798,-29048
INJ_206,20221222,2000,2000,0,0,19984,-17984
INJ_206,20221223,16050,10450,0,-2,112894,-102444
INJ_206,20221224,1500,1500,0,0,14992,-13492
INJ_206,20221226,7600,7600,0,73,63966,-56366
INJ_206,20221227,4850,4850,0,1,43980,-39130
INJ_206,20221228,3500,3500,0,-2,34972,-31472
INJ_206,20221229,3700,3400,0,1,33975,-30575
INJ_206,20221230,3300,2800,0,0,27977,-25177
INJ_206,20221231,3200,3200,0,2,25973,-22773
INJ_206,20230102,1200,1200,0,0,11986,-10786
INJ_206,20230103,2500,2500,0,0,24979,-22479
INJ_206,20230104,900,900,0,0,8995,-8095
INJ_206,20230109,3100,3100,5,772,30995,-27895
INJ_206,20230110,1600,1600,0,0,15999,-14399
INJ_206,20230111,5500,5500,0,0,48993,-43493
INJ_206,20230112,5450,5450,0,1,49994,-44544
INJ_206,20230113,2950,2250,0,-1,14999,-12749
INJ_206,20230114,4000,4000,0,0,39988,-35988
INJ_206,20230116,7000,5300,0,1,43994,-38694
INJ_206,20230117,8750,7950,0,-2,74993,-67043
INJ_206,20230118,3400,3400,0,0,28000,-24600
INJ_206,20230119,4500,3800,0,0,37986,-34186
INJ_206,20230120,4000,4000,0,-1,39989,-35989
INJ_206,20230121,8100,6800,0,-2,61990,-55190
INJ_206,20230123,700,700,0,1,6997,-6297
INJ_206,20230124,7200,5400,0,-2,53991,-48591
INJ_206,20230125,4800,4800,0,1,47994,-43194
INJ_206,20230126,3550,3550,0,0,27996,-24446
INJ_206,20230127,5350,5350,0,0,46000,-40650
INJ_206,20230128,3700,3700,0,0,30999,-27299
INJ_206,20230130,4500,4500,0,-2,44981,-40481
INJ_206,20230131,10200,9000,0,0,83977,-74977
INJ_206,20230201,4400,4400,0,0,44001,-39601
INJ_206,20230202,4150,4150,0,-1,30991,-26841
INJ_206,20230203,4900,4900,0,0,48989,-44089
INJ_206,20230204,4000,3700,0,1,30991,-27291
INJ_206,20230206,1700,1700,0,0,16996,-15296
INJ_206,20230207,2600,2600,0,0,25995,-23395
INJ_206,20230208,2800,2800,0,-1,27996,-25196
INJ_206,20230209,4000,4000,0,0,27991,-23991
INJ_206,20230210,4500,4500,0,-1,44991,-40491
INJ_206,20230211,4800,4500,0,1,44995,-40495
INJ_206,20230213,4600,4600,0,0,45986,-41386
INJ_206,20230214,31100,3600,0,2,29994,-26394
INJ_206,20230215,2000,2000,0,1,19999,-17999
INJ_206,20230216,5300,4600,0,0,46000,-41400
INJ_206,20230217,10150,9650,0,1,85999,-76349
INJ_206,20230218,3600,3600,0,0,29998,-26398
INJ_206,20230220,3850,3850,0,0,33997,-30147
INJ_206,20230221,3000,3000,0,0,29995,-26995
INJ_206,20230222,4400,3700,0,1,36998,-33298
INJ_206,20230223,4900,4500,0,2,34997,-30497
INJ_206,20230224,8550,8550,0,1,68981,-60431
INJ_206,20230225,8000,7300,0,0,60987,-53687
INJ_206,20230227,8200,4700,0,0,40999,-36299
INJ_206,20230228,2000,1300,0,0,12998,-11698
INJ_206,20230301,2600,2600,0,0,25998,-23398
INJ_206,20230302,10850,10850,0,-2,91986,-81136
INJ_206,20230303,3700,3700,0,0,30999,-27299
INJ_206,20230304,7350,6650,0,1,59002,-52352
INJ_206,20230306,6350,6350,0,2,58988,-52638
INJ_206,20230307,5600,5600,0,-1,55994,-50394
INJ_206,20230308,4600,4600,0,1,45994,-41394
INJ_206,20230309,4200,3900,0,0,38996,-35096
INJ_206,20230310,11200,10800,0,1,89999,-79199
INJ_206,20230311,7250,7250,0,0,61997,-54747
INJ_206,20230313,5150,5150,0,1,46992,-41842
INJ_206,20230314,1700,1700,0,-1,10998,-9298
INJ_206,20230315,5600,5600,0,0,55990,-50390
INJ_206,20230316,10400,10400,0,0,67982,-57582
INJ_206,20230317,10700,9300,0,-2,70992,-61692
INJ_206,20230318,6450,5350,0,-1,42995,-37645
INJ_206,20230320,9950,9950,0,-1,58984,-49034
INJ_206,20230321,7600,7600,0,3,57992,-50392
INJ_206,20230322,15100,14300,0,2,106983,-92683
INJ_206,20230323,4750,4750,0,2,24999,-20249
INJ_206,20230324,10300,10300,0,-1,81995,-71695
INJ_206,20230325,5000,5000,0,1,43987,-38987
INJ_206,20230327,12450,12450,0,2,95976,-83526
INJ_206,20230328,5300,5300,0,1,47002,-41702
INJ_206,20230329,4100,4100,0,0,40987,-36887
INJ_206,20230330,2400,2400,0,0,23992,-21592
INJ_206,20230331,4800,4800,0,-1,41990,-37190
INJ_206,20230401,6200,6200,0,-1,61993,-55793
INJ_206,20230403,15350,15350,0,-2,100976,-85626
INJ_206,20230404,4100,4100,0,1,34995,-30895
INJ_206,20230405,79450,6900,0,1,44992,-38092
INJ_206,20230406,20150,18150,0,-1,113990,-95840
INJ_206,20230407,8950,8150,0,1,52995,-44845
INJ_206,20230408,11050,11050,0,0,84968,-73918
INJ_206,20230410,10400,8900,0,0,79988,-71088
INJ_206,20230411,5900,5900,0,0,52995,-47095
INJ_206,20230412,14900,14900,0,1,115991,-101091
INJ_206,20230413,10300,9500,0,-1,88994,-79494
INJ_206,20230414,8400,8400,0,0,44999,-36599
INJ_206,20230415,9550,9550,0,0,69982,-60432
INJ_206,20230417,8550,8550,0,-2,74982,-66432
INJ_206,20230418,10900,10100,0,0,94980,-84880
INJ_206,20230419,12100,12100,0,1,90971,-78871
INJ_206,20230420,15650,15650,0,2,106985,-91335
INJ_206,20230421,12250,10750,0,1,81979,-71229
INJ_206,20230424,18800,17300,0,1,124962,-107662
INJ_206,20230425,17850,14350,0,2,80851,-66501
INJ_206,20230426,6200,6200,0,0,61986,-55786
INJ_206,20230427,7300,7300,0,1,45988,-38688
INJ_206,20230428,4700,4700,0,0,46985,-42285
INJ_206,20230429,7800,7800,0,0,59987,-52187
INJ_206,20230501,7250,6350,0,0,58989,-52639
INJ_206,20230502,12500,10750,0,0,87986,-77236
INJ_206,20230503,17900,17900,0,3,121993,-104093
INJ_206,20230504,16300,16300,0,-3,129959,-113659
INJ_206,20230505,16200,16200,0,5,89979,-73779
INJ_206,20230506,11150,11150,0,0,97897,-86747
INJ_206,20230508,8900,8400,0,0,83984,-75584
INJ_206,20230509,5800,5800,0,-2,51990,-46190
INJ_206,20230510,8850,8850,0,2,77991,-69141
INJ_206,20230511,12300,12300,0,1,101994,-89694
INJ_206,20230512,13700,13700,0,-2,109994,-96294
INJ_206,20230513,5700,5700,0,1,56975,-51275
INJ_206,20230515,11650,11650,0,0,81974,-70324
INJ_206,20230516,15050,14450,0,3,97976,-83526
INJ_206,20230517,16250,16250,0,0,106705,-90455
INJ_206,20230518,11400,11400,0,0,92994,-81594
INJ_206,20230519,4600,3500,0,0,34998,-31498
INJ_206,20230520,11200,11200,0,-2,105975,-94775
INJ_206,20230522,19300,16900,0,1,123976,-107076
INJ_206,20230523,6100,5700,0,-1,56989,-51289
INJ_206,20230524,9050,9050,0,-1,73985,-64935
INJ_206,20230525,9000,9000,0,1,71995,-62995
INJ_206,20230526,9850,9850,0,1,81993,-72143
INJ_206,20230527,7000,7000,0,0,69998,-62998
INJ_206,20230529,11350,11350,0,1,87988,-76638
INJ_206,20230530,21450,21450,0,2,137962,-116512
INJ_206,20230531,15950,15550,0,0,96974,-81424
INJ_206,20230601,8000,8000,0,-1,55989,-47989
INJ_206,20230602,17250,17250,0,-3,137960,-120710
INJ_206,20230603,11300,10600,0,0,81991,-71391
INJ_206,20230605,17050,16350,0,0,137979,-121629
INJ_206,20230606,8650,7950,0,0,74996,-67046
INJ_206,20230607,13200,12600,0,0,101989,-89389
INJ_206,20230608,12000,12000,0,3,107989,-95989
INJ_206,20230609,10000,10000,0,1,81995,-71995
INJ_206,20230610,7600,7600,0,0,75976,-68376
INJ_206,20230612,12500,10750,0,1,75979,-65229
INJ_206,20230613,9350,8550,0,1,74977,-66427
INJ_206,20230614,3900,3200,0,0,31997,-28797
INJ_206,20230615,11450,11450,0,0,76990,-65540
INJ_206,20230616,7850,7850,0,3,52989,-45139
INJ_206,20230617,10750,10750,0,0,90977,-80227
INJ_206,20230619,9900,9900,0,3,86983,-77083
INJ_206,20230620,8750,8750,0,1,73969,-65219
INJ_206,20230621,7800,7800,0,-1,77984,-70184
INJ_206,20230622,16750,16750,0,1,120976,-104226
INJ_206,20230623,18050,18050,0,3,124962,-106912
INJ_206,20230624,9350,8050,0,1,60988,-52938
INJ_206,20230626,16750,13950,0,0,101978,-88028
INJ_206,20230627,5300,4500,0,0,44988,-40488
INJ_206,20230628,13650,12850,0,1,99985,-87135
INJ_206,20230630,2650,2650,0,1,15993,-13343
INJ_206,20230701,4400,4400,0,0,43985,-39585
INJ_206,20230703,8350,8350,0,0,57988,-49638
INJ_206,20230704,16650,16650,0,1,128971,-112321
INJ_206,20230705,8600,8600,0,2,46990,-38390
INJ_206,20230706,17200,15800,0,3,88987,-73187
INJ_206,20230707,13200,13200,0,0,104996,-91796
INJ_206,20230708,5700,5700,0,0,50980,-45280
INJ_206,20230710,5000,5000,0,-1,49985,-44985
INJ_206,20230711,5600,5600,0,0,49985,-44385
INJ_206,20230712,7500,6700,0,0,60980,-54280
INJ_206,20230713,37800,6900,0,-1,32013,-25113
INJ_206,20230714,34800,7850,0,-1,59994,-52144
INJ_206,20230715,30800,5700,0,3,44852,-39152
INJ_206,20230717,48200,4850,0,0,38002,-33152
INJ_206,20230718,8800,8800,0,1,60991,-52191
INJ_206,20230719,6850,6850,0,0,63983,-57133
INJ_207,20210928,5500,5500,0,0,21985,-16485
INJ_207,20210929,10500,10500,0,1,41979,-31479
INJ_207,20210930,4500,4500,0,4,17980,-13480
INJ_207,20211001,6750,5250,0,1,20990,-15740
INJ_207,20211007,4750,4750,0,0,18988,-14238
INJ_207,20211008,5750,5750,0,1,22988,-17238
INJ_207,20211012,5250,5250,0,0,20990,-15740
INJ_207,20211015,7000,5250,0,1,20987,-15737
INJ_207,20211018,3750,3750,0,-1,14991,-11241
INJ_207,20211021,5250,5250,0,0,20988,-15738
INJ_207,20211022,3750,3750,0,0,14993,-11243
INJ_207,20211028,3250,750,0,0,4399,-3649
INJ_207,20211029,15250,15250,0,1,60966,-45716
INJ_207,20211102,6500,6500,0,1,25984,-19484
INJ_207,20211105,5250,5250,0,0,20990,-15740
INJ_207,20211109,8250,6500,0,2,25988,-19488
INJ_207,20211111,5250,5250,0,-1,20984,-15734
INJ_207,20211113,7250,5250,0,0,20988,-15738
INJ_207,20211115,13500,9750,0,0,38979,-29229
INJ_207,20211117,7500,7500,0,0,29990,-22490
INJ_207,20211118,6500,6500,0,-1,25987,-19487
INJ_207,20211119,4500,4500,0,1,17986,-13486
INJ_207,20211122,5750,5750,0,1,22990,-17240
INJ_207,20211123,6250,2500,0,0,24995,-22495
INJ_207,20211124,8250,6500,0,0,25986,-19486
INJ_207,20211126,6250,6250,0,1,24986,-18736
INJ_207,20211204,10250,10250,0,1,40977,-30727
INJ_207,20211207,6500,6500,0,-1,25987,-19487
INJ_207,20211208,20000,18000,0,0,71969,-53969
INJ_207,20211209,4250,750,0,0,9208,-8458
INJ_207,20211210,7250,5250,0,0,20986,-15736
INJ_207,20211211,18500,16750,0,2,66966,-50216
INJ_207,20211213,6500,6500,0,13,25989,-19489
INJ_207,20211214,10500,10500,0,0,41978,-31478
INJ_207,20211218,16750,16750,0,-1,66972,-50222
INJ_207,20211221,3250,3250,0,0,12989,-9739
INJ_207,20211222,3750,3750,0,2,14992,-11242
INJ_207,20211223,4500,4500,0,0,17989,-13489
INJ_207,20211225,3500,3500,0,0,13989,-10489
INJ_207,20211227,4250,4250,0,1,16985,-12735
INJ_207,20211228,10250,10250,0,1,40980,-30730
INJ_207,20211230,6250,6250,0,0,24986,-18736
INJ_207,20211231,7000,7000,0,0,27982,-20982
INJ_207,20220101,2500,2500,0,-1,9991,-7491
INJ_207,20220103,10250,7750,0,0,30975,-23225
INJ_207,20220104,9750,9750,0,0,38973,-29223
INJ_207,20220106,5500,5500,0,1,21983,-16483
INJ_207,20220107,9250,9250,0,-1,36979,-27729
INJ_207,20220111,14500,12500,0,1,49970,-37470
INJ_207,20220113,5250,5250,0,0,20986,-15736
INJ_207,20220115,12500,12500,0,-1,49977,-37477
INJ_207,20220117,9250,9250,0,0,36981,-27731
INJ_207,20220118,5750,5750,0,0,22988,-17238
INJ_207,20220119,5250,5250,0,1,20989,-15739
INJ_207,20220120,4000,4000,0,0,15984,-11984
INJ_207,20220121,10500,10500,0,1,41971,-31471
INJ_207,20220125,6500,6500,0,-1,25983,-19483
INJ_207,20220126,4000,4000,0,1,15987,-11987
INJ_207,20220127,4000,4000,0,0,15993,-11993
INJ_207,20220128,7000,7000,0,1,27984,-20984
INJ_207,20220129,8750,8750,0,0,34981,-26231
INJ_207,20220131,17000,17000,0,0,67964,-50964
INJ_207,20220201,5500,4000,0,1,15991,-11991
INJ_207,20220202,6250,6250,0,0,24988,-18738
INJ_207,20220207,4000,4000,0,0,15991,-11991
INJ_207,20220209,13000,13000,0,0,51973,-38973
INJ_207,20220210,5250,5250,0,14,20989,-15739
INJ_207,20220211,4750,4750,0,1,18991,-14241
INJ_207,20220212,4750,4750,0,0,18991,-14241
INJ_207,20220215,7750,7750,0,0,30977,-23227
INJ_207,20220216,6500,6500,0,0,25985,-19485
INJ_207,20220217,3750,3750,0,2,14992,-11242
INJ_207,20220218,4750,4750,0,2,18988,-14238
INJ_207,20220219,4750,4750,0,1,18990,-14240
INJ_207,20220221,5750,5750,0,0,22991,-17241
INJ_207,20220224,4500,4500,0,1,17987,-13487
INJ_207,20220226,6500,6500,0,0,25984,-19484
INJ_207,20220228,9750,9750,0,0,38978,-29228
INJ_207,20220301,3750,3750,0,0,14991,-11241
INJ_207,20220302,14750,13000,0,0,51976,-38976
INJ_207,20220305,6750,5000,0,0,19986,-14986
INJ_207,20220308,4750,4750,0,1,18990,-14240
INJ_207,20220311,15000,11250,0,0,52971,-41721
INJ_207,20220312,12750,12750,0,3,50972,-38222
INJ_207,20220314,16000,13750,0,2,56966,-43216
INJ_207,20220315,10000,10000,0,2,39979,-29979
INJ_207,20220316,10250,10250,0,0,40980,-30730
INJ_207,20220317,9000,9000,0,0,35904,-26904
INJ_207,20220318,4500,4500,0,0,17992,-13492
INJ_207,20220319,8750,8750,0,-1,34986,-26236
INJ_207,20220321,4750,4750,0,0,18991,-14241
INJ_207,20220322,10000,10000,0,1,39981,-29981
INJ_207,20220324,5000,5000,0,0,19992,-14992
INJ_207,20220326,7000,7000,0,0,27988,-20988
INJ_207,20220328,6500,6500,0,1,25984,-19484
INJ_207,20220330,10750,9000,0,4,35983,-26983
INJ_207,20220331,6500,4500,0,9,25986,-21486
INJ_207,20220401,9750,9750,0,-1,38979,-29229
INJ_207,20220402,3250,3250,0,0,12993,-9743
INJ_207,20220407,5250,5250,0,0,20990,-15740
INJ_207,20220414,3750,3750,0,1,14993,-11243
INJ_207,20220418,5000,5000,0,0,19989,-14989
INJ_207,20220419,5250,5250,0,1,20990,-15740
INJ_207,20220421,4500,4500,0,0,17990,-13490
INJ_207,20220424,4250,4250,0,-1,16991,-12741
INJ_207,20220425,5250,5250,0,0,20988,-15738
INJ_207,20220427,9250,9250,0,3,36981,-27731
INJ_207,20220429,4750,3500,0,0,18990,-15490
INJ_207,20220505,19250,19250,0,1,76957,-57707
INJ_207,20220509,5250,5250,0,0,20990,-15740
INJ_207,20220513,15750,15750,0,0,62965,-47215
INJ_207,20220514,5250,5250,0,0,20990,-15740
INJ_207,20220517,4500,4500,0,2,17989,-13489
INJ_207,20220518,14500,14500,0,1,57965,-43465
INJ_207,20220519,3250,3250,0,0,12992,-9742
INJ_207,20220520,6500,6500,0,0,25983,-19483
INJ_207,20220521,6500,6500,0,1,25984,-19484
INJ_207,20220523,5250,5250,0,1,20986,-15736
INJ_207,20220524,5000,5000,0,-1,19980,-14980
INJ_207,20220525,5250,5250,0,0,20986,-15736
INJ_207,20220526,4500,4500,0,0,17990,-13490
INJ_207,20220530,7250,4000,0,1,15990,-11990
INJ_207,20220601,5250,5250,0,0,20988,-15738
INJ_207,20220602,13750,9750,0,0,38980,-29230
INJ_207,20220603,5250,5250,0,1,20991,-15741
INJ_207,20220604,4750,4750,0,0,18988,-14238
INJ_207,20220606,12250,12250,0,1,48978,-36728
INJ_207,20220607,5250,5250,0,1,20989,-15739
INJ_207,20220608,5250,5250,0,-1,20990,-15740
INJ_207,20220610,10000,10000,0,1,39975,-29975
INJ_207,20220611,10000,10000,0,5,39975,-29975
INJ_207,20220613,16250,16250,0,0,64961,-48711
INJ_207,20220614,6500,6500,0,0,25984,-19484
INJ_207,20220615,9500,9500,0,1,37976,-28476
INJ_207,20220617,3750,3750,0,-1,14995,-11245
INJ_207,20220618,13000,13000,0,14,51976,-38976
INJ_207,20220620,7500,7500,0,1,29982,-22482
INJ_207,20220621,4500,4500,0,0,17988,-13488
INJ_207,20220622,17000,17000,0,0,62956,-45956
INJ_207,20220625,4500,4500,0,-1,17989,-13489
INJ_207,20220627,13500,11750,0,3,46961,-35211
INJ_207,20220628,4500,4500,0,1,17991,-13491
INJ_207,20220630,11000,11000,0,0,43979,-32979
INJ_207,20220701,9000,9000,0,1,35985,-26985
INJ_207,20220702,14750,14750,0,1,58972,-44222
INJ_207,20220704,5250,5250,0,0,20986,-15736
INJ_207,20220705,4750,4750,0,2,18990,-14240
INJ_207,20220706,8750,8750,0,2,34981,-26231
INJ_207,20220707,5250,5250,0,-1,20988,-15738
INJ_207,20220708,9750,9750,0,2,38975,-29225
INJ_207,20220714,3250,3250,0,0,12994,-9744
INJ_207,20220716,9750,9750,0,1,38977,-29227
INJ_207,20220718,10250,10250,0,-2,40976,-30726
INJ_207,20220720,6250,4500,0,0,17991,-13491
INJ_207,20220721,9250,9250,0,-1,36979,-27729
INJ_207,20220722,5250,5250,0,2,20986,-15736
INJ_207,20220723,8500,8500,0,-1,33977,-25477
INJ_207,20220725,9000,9000,0,2,35981,-26981
INJ_207,20220727,3250,3250,0,-1,12996,-9746
INJ_207,20220731,7000,5250,0,0,20990,-15740
INJ_207,20220803,9500,9500,0,6,37979,-28479
INJ_207,20220804,9000,9000,0,0,35975,-26975
INJ_207,20220805,8250,6500,0,0,25985,-19485
INJ_207,20220809,3750,3750,0,0,14992,-11242
INJ_207,20220812,9000,9000,0,0,35983,-26983
INJ_207,20220815,10250,10250,0,4,40974,-30724
INJ_207,20220816,2500,2500,0,11,9997,-7497
INJ_207,20220817,9000,9000,0,0,35982,-26982
INJ_207,20220818,9750,9750,0,2,38979,-29229
INJ_207,20220820,3750,3750,0,0,14991,-11241
INJ_207,20220822,9750,9750,0,2,38975,-29225
INJ_207,20220823,5250,5250,0,1,20987,-15737
INJ_207,20220824,6750,5000,0,0,19990,-14990
INJ_207,20220825,12000,10250,0,0,40978,-30728
INJ_207,20220827,3250,3250,0,-1,12994,-9744
INJ_207,20220829,4500,4500,0,0,17991,-13491
INJ_207,20220901,5250,5250,0,0,20987,-15737
INJ_207,20220902,6750,5000,0,0,19988,-14988
INJ_207,20220903,5250,5250,0,0,20988,-15738
INJ_207,20220907,5250,5250,0,1,20988,-15738
INJ_207,20220908,8000,8000,0,-1,31984,-23984
INJ_207,20220909,10250,10250,0,-1,40979,-30729
INJ_207,20220914,5250,5250,0,1,20987,-15737
INJ_207,20220915,5250,5250,0,11,20988,-15738
INJ_207,20220916,5250,5250,0,0,20993,-15743
INJ_207,20220917,8000,8000,0,0,31983,-23983
INJ_207,20220919,3250,3250,0,0,12993,-9743
INJ_207,20220921,3500,3500,0,0,13991,-10491
INJ_207,20220927,4000,4000,0,1,15992,-11992
INJ_207,20221001,6250,6250,0,2,24987,-18737
INJ_207,20221004,14250,14250,0,4,56965,-42715
INJ_207,20221005,5250,5250,0,1,20988,-15738
INJ_207,20221007,9000,9000,4,246,35977,-26977
INJ_207,20221010,5000,5000,0,5,19989,-14989
INJ_207,20221011,11000,11000,0,1,43977,-32977
INJ_207,20221012,4500,4500,0,1,17991,-13491
INJ_207,20221013,16000,16000,0,2,63964,-47964
INJ_207,20221015,6750,5250,0,2,20989,-15739
INJ_207,20221017,9250,9250,11,585,36971,-27721
INJ_207,20221018,5250,5250,0,1,20986,-15736
INJ_207,20221024,4500,4500,0,0,0,4500
INJ_207,20221027,6500,6500,0,0,25987,-19487
INJ_207,20221028,5250,5250,0,1,20993,-15743
INJ_207,20221029,9750,9750,0,0,38984,-29234
INJ_207,20221031,5250,5250,0,0,20993,-15743
INJ_207,20221104,5250,5250,0,0,20992,-15742
INJ_207,20221107,4750,4750,0,0,18987,-14237
INJ_207,20221109,4750,4750,0,-1,18990,-14240
INJ_207,20221110,5250,5250,0,1,20989,-15739
INJ_207,20221111,6750,5000,0,-1,19988,-14988
INJ_207,20221114,5250,5250,0,1,20987,-15737
INJ_207,20221117,4750,4750,0,-1,18990,-14240
INJ_207,20221118,9000,9000,0,0,35983,-26983
INJ_207,20221122,10000,10000,0,0,39980,-29980
INJ_207,20221123,6500,4500,0,-1,25988,-21488
INJ_207,20221128,5250,5250,0,0,20989,-15739
INJ_207,20221130,8250,4750,0,-1,25989,-21239
INJ_207,20221202,5250,5250,0,1,20990,-15740
INJ_207,20221203,9500,9500,0,1,37976,-28476
INJ_207,20221205,4500,4500,0,-1,17989,-13489
INJ_207,20221206,9500,9500,0,1,37976,-28476
INJ_207,20221209,4000,4000,0,1,15990,-11990
INJ_207,20221212,9000,9000,0,-2,35979,-26979
INJ_207,20221215,32000,2000,0,0,7997,-5997
INJ_207,20221219,24500,1750,0,0,6997,-5247
INJ_207,20221221,5250,5250,0,0,20988,-15738
INJ_207,20221223,5750,5750,0,0,22983,-17233
INJ_207,20221224,4250,4250,0,0,16989,-12739
INJ_207,20221226,16250,6500,0,1,21297,-14797
INJ_207,20221227,3000,1500,0,0,1145,355
INJ_207,20221229,27500,2500,0,0,5792,-3292
INJ_207,20221230,32000,2000,0,0,7996,-5996
INJ_207,20230103,4500,1500,0,0,1676,-176
INJ_207,20230106,19250,1750,0,0,5756,-4006
INJ_207,20230111,26250,1750,0,0,6999,-5249
INJ_207,20230120,89500,6000,0,0,21379,-15379
INJ_207,20230308,28000,1750,0,0,6998,-5248
INJ_207,20230313,45000,2500,0,0,8889,-6389
INJ_207,20230314,24500,1750,0,0,6999,-5249
INJ_208,20210928,1650,1650,0,0,10982,-9332
INJ_208,20210929,1350,1350,0,-1,8979,-7629
INJ_208,20210930,600,600,0,0,3992,-3392
INJ_208,20211001,1200,600,0,0,3991,-3391
INJ_208,20211007,1350,1350,0,1,8985,-7635
INJ_208,20211008,600,600,0,-1,3992,-3392
INJ_208,20211012,450,450,0,0,2989,-2539
INJ_208,20211015,600,600,0,0,3990,-3390
INJ_208,20211018,600,600,0,0,3991,-3391
INJ_208,20211021,450,450,0,0,2994,-2544
INJ_208,20211022,750,750,0,-1,4983,-4233
INJ_208,20211029,3000,3000,0,1,19966,-16966
INJ_208,20211102,900,450,0,18,2992,-2542
INJ_208,20211105,750,750,0,5,4992,-4242
INJ_208,20211109,450,450,0,0,2994,-2544
INJ_208,20211111,600,600,0,0,3990,-3390
INJ_208,20211113,1500,750,0,1,4992,-4242
INJ_208,20211115,900,450,0,0,2992,-2542
INJ_208,20211118,600,600,0,0,3993,-3393
INJ_208,20211119,1200,1200,0,0,7992,-6792
INJ_208,20211122,600,600,0,-1,3992,-3392
INJ_208,20211123,450,450,0,1,2991,-2541
INJ_208,20211124,450,450,0,-1,2836,-2386
INJ_208,20211126,1200,1200,0,1,7983,-6783
INJ_208,20211204,1050,1050,0,54,6983,-5933
INJ_208,20211207,450,450,0,-1,2993,-2543
INJ_208,20211208,1350,1350,0,-1,8975,-7625
INJ_208,20211210,450,450,0,1,2993,-2543
INJ_208,20211211,750,750,0,0,4990,-4240
INJ_208,20211214,900,900,0,-1,5980,-5080
INJ_208,20211218,3750,2550,0,0,16966,-14416
INJ_208,20211221,750,750,0,-1,4992,-4242
INJ_208,20211222,450,450,0,0,2992,-2542
INJ_208,20211225,900,900,0,0,5989,-5089
INJ_208,20211227,450,450,0,0,2993,-2543
INJ_208,20211228,2100,2100,0,0,13973,-11873
INJ_208,20211230,450,450,0,0,2993,-2543
INJ_208,20211231,750,750,0,0,4991,-4241
INJ_208,20220101,3000,1500,0,0,9993,-8493
INJ_208,20220103,1200,1200,0,0,7983,-6783
INJ_208,20220104,2700,1950,0,7,12979,-11029
INJ_208,20220106,1200,1200,0,0,7993,-6793
INJ_208,20220107,1200,1200,0,0,7983,-6783
INJ_208,20220111,450,450,0,0,2992,-2542
INJ_208,20220113,600,600,0,10,3994,-3394
INJ_208,20220115,450,450,0,21,2994,-2544
INJ_208,20220117,1050,1050,0,0,6984,-5934
INJ_208,20220118,600,600,0,-1,3992,-3392
INJ_208,20220119,600,600,0,1,3992,-3392
INJ_208,20220120,600,600,0,15,3992,-3392
INJ_208,20220127,600,600,0,0,3992,-3392
INJ_208,20220128,1500,1500,0,-1,9977,-8477
INJ_208,20220129,1350,1350,0,0,8985,-7635
INJ_208,20220131,450,450,0,0,2993,-2543
INJ_208,20220201,600,600,0,0,3990,-3390
INJ_208,20220202,450,450,0,0,2993,-2543
INJ_208,20220207,600,600,0,0,3990,-3390
INJ_208,20220210,450,450,0,0,2994,-2544
INJ_208,20220215,1950,1950,0,0,12985,-11035
INJ_208,20220217,600,600,0,0,3992,-3392
INJ_208,20220219,1350,1350,0,24,8983,-7633
INJ_208,20220221,450,450,0,18,2994,-2544
INJ_208,20220225,819,819,0,14,5454,-4635
INJ_208,20220228,1200,1200,0,0,7981,-6781
INJ_208,20220301,750,750,0,1,4991,-4241
INJ_208,20220302,1050,1050,0,-1,6985,-5935
INJ_208,20220305,1050,1050,0,1,6983,-5933
INJ_208,20220308,450,450,0,0,2992,-2542
INJ_208,20220311,4050,3600,0,-1,23957,-20357
INJ_208,20220312,1950,1950,0,0,12967,-11017
INJ_208,20220314,1650,1650,0,0,10977,-9327
